freeAndCuedRemindingAssessment	type	DatatypeProperty
distanceWalked	seeAlso	OrganisationEfficiencyData
healthy	type	DiagnosisType
TurnOnTVTask	type	Class
accessRights	subPropertyOf	rights
activityStatus	domain	CognitiveAbilitiesData
extent	subPropertyOf	format
conformsTo	range	Standard
hasPart	subPropertyOf	relation
identifier	subPropertyOf	identifier
fabScore	type	DatatypeProperty
areasOfNoInterestExplored	seeAlso	OrganisationEfficiencyData
creator	range	Agent
Participant	subClassOf	Person
DirectedActivitiesStep	type	Class
dynamicBalance	seeAlso	GaitData
CognitiveAbilitiesAssessment	type	Class
alternative	type	DatatypeProperty
PictureDescriptionTask	type	Class
walkingSpeedInstantaneous	type	DatatypeProperty
created	range	Literal
extent	label	Extent
areasOfInterestExplored	domain	OrganisationEfficiencyData
bibliographicCitation	range	Literal
conformsTo	subPropertyOf	relation
HandTrajectoryType	type	Class
hasParticipant	range	Participant
date	label	Date
containsAssessment	seeAlso	ClinicalRecord
EstablishAccountBalanceTask	subClassOf	SemiDirectedTask
stepLength	type	DatatypeProperty
spatial	subPropertyOf	coverage
modified	type	AnnotationProperty
distanceWalked	domain	OrganisationEfficiencyData
requires	label	Requires
license	subPropertyOf	rights
language	label	Language
alternative	subPropertyOf	title
npi	seeAlso	NeuropsychiatricAndMoodAssessment
Jurisdiction	label	Jurisdiction
predementia	type	NamedIndividual
TGN	type	VocabularyEncodingScheme
verbalReactionTime	seeAlso	VoiceData
type	range	Class
requires	type	AnnotationProperty
MethodOfInstruction	type	Class
bibliographicCitation	subPropertyOf	identifier
FindBusLineOnMapTask	subClassOf	SemiDirectedTask
isFormatOf	subPropertyOf	relation
healthy	hasClinicalDiagnosis	dementia
hasMMSEScore	seeAlso	CognitiveAbilitiesAssessment
tableOfContents	type	AnnotationProperty
containsAssessment	domain	ClinicalRecord
rights	range	RightsStatement
dementia	type	NamedIndividual
subject	label	Subject
involvesTask	range	Task
provenance	label	Provenance
PrepareDrugBoxTask	type	Class
